Date,MSFT_MC,GE_MC,KO_MC,XOM_MC,CSCO_MC,AAPL_MC,NVDA_MC,MSFT,GE,KO,XOM,CSCO,AAPL,NVDA,SPY,QQQ
19/9/2014,391557.607,263791.3183,184428.097,414186.8768,128499.9188,604535.0712,10339.7401,40.7038,107.5863,30.8271,63.3859,18.5839,22.437,0.4561,169.318,92.473
22/9/2014,387767.2767,261684.1986,185173.704,411713.3555,127327.102,605133.858,10236.7762,40.3098,106.7269,30.9517,63.0073,18.4143,22.459,0.4516,168.0103,91.6129
23/9/2014,383647.3523,261082.1644,183726.3492,409538.3626,125950.3172,614594.6881,10193.423,39.8815,106.4813,30.7098,62.6745,18.2152,22.81,0.4497,167.0486,91.3631
24/9/2014,387932.0736,260179.1131,185393.0002,408642.7773,127378.0941,609265.4863,10253.0337,40.3269,106.113,30.9883,62.5374,18.4217,22.612,0.4523,168.3562,92.3436
25/9/2014,379362.6311,256366.2298,183243.8975,401947.2111,125134.4447,586032.5616,10030.8485,39.4361,104.558,30.6291,61.5127,18.0972,21.75,0.4425,165.6397,90.4012
26/9/2014,382411.375,257168.9421,185085.9855,406979.5475,127480.0781,603277.6191,10049.8155,39.753,104.8853,30.937,62.2829,18.4364,22.39,0.4433,166.9558,91.3631
29/9/2014,382658.5705,255061.8224,185305.2817,402714.8556,128091.9825,599445.3841,10033.5581,39.7787,104.026,30.9737,61.6302,18.5249,22.248,0.4426,166.6521,91.2429
30/9/2014,381999.3826,257068.6031,187103.5105,401094.2727,128873.4848,603277.6191,9998.3336,39.7102,104.8444,31.2742,61.3822,18.7033,22.39,0.441,166.2134,91.3724
1/10/2014,378209.0522,252453.0075,187454.3844,396019.2893,128156.6676,593876.6677,9900.7889,39.3162,102.962,31.3329,60.6056,18.5992,22.041,0.4367,163.9609,89.911
2/10/2014,377055.4734,252051.6514,187103.5105,397895.7538,128310.2713,598187.932,9857.4357,39.1963,102.7983,31.2742,60.8927,18.6215,22.201,0.4348,163.9862,89.911
3/10/2014,379774.6235,254861.1443,188594.7246,400539.8627,129590.302,596511.3292,9879.1123,39.4789,103.9441,31.5235,61.2974,18.8073,22.139,0.4358,165.7916,90.7989
6/10/2014,379774.6235,253055.0417,191226.2789,403098.6779,128054.2652,596511.3292,9819.5016,39.4789,103.2075,31.9634,61.689,18.5844,22.139,0.4332,165.5975,90.6047
7/10/2014,375160.3083,248941.1414,192629.7745,398194.2822,126134.2192,591301.8848,9713.8282,38.9993,101.5297,32.198,60.9384,18.3057,21.946,0.4285,163.0413,89.3191
8/10/2014,385460.119,253356.0588,195392.9065,403482.5001,126262.2223,603577.0125,9895.3697,40.07,103.3303,32.6598,61.7477,18.3243,22.401,0.4365,165.8928,91.0579
9/10/2014,377797.0598,248640.1243,192410.4783,391584.0098,123855.7647,604894.3433,9705.6994,39.2734,101.4069,32.1613,59.9268,17.975,22.45,0.4281,162.6026,89.5873
10/10/2014,362800.5353,243522.8336,195042.0326,390645.7775,119503.6605,603157.8618,9128.5599,37.7144,99.3198,32.6012,59.7832,17.3434,22.386,0.4027,160.7466,87.349
13/10/2014,359669.3928,240311.9845,193287.6631,387404.6117,117404.4103,597649.024,9096.045,37.3889,98.0103,32.3079,59.2872,17.0388,22.181,0.4012,158.1059,85.9801
14/10/2014,360328.5807,241817.07,191401.7159,386167.851,118044.4256,591301.8848,9307.3918,37.4575,98.6241,31.9927,59.0979,17.1316,21.946,0.4106,158.3507,85.9894
15/10/2014,356126.2579,243623.1726,189603.4871,384760.5027,117558.0139,584056.5655,9450.9993,37.0206,99.3608,31.6921,58.8825,17.0611,21.677,0.4169,157.2793,85.4344
16/10/2014,352171.1306,243322.1555,186664.9181,386381.0856,116841.1968,576392.0955,9456.4185,36.6095,99.238,31.2009,59.1306,16.957,21.392,0.4171,157.1443,84.898
17/10/2014,359504.5958,249041.4804,188068.4137,388982.5477,119042.8495,584834.9882,9440.161,37.3718,101.5706,31.4355,59.5287,17.2765,21.706,0.4164,159.0003,86.0171
20/10/2014,363881.4762,251148.6001,189866.6425,391370.7752,117404.4103,585208.2346,9521.4483,37.7573,102.43,31.7361,59.8942,17.0388,22.17,0.42,160.5442,87.3028
21/10/2014,370485.4957,255362.8395,178419.3813,399388.3959,120374.0814,601105.5313,9927.8846,38.4425,104.1487,29.8227,61.1211,17.4697,22.772,0.4379,163.7247,89.5966
22/10/2014,366357.9835,252754.0246,178156.2259,397170.7561,119094.0507,604155.9351,9694.8611,38.0142,103.0847,29.7787,60.7818,17.284,22.888,0.4277,162.5604,89.1341
23/10/2014,371093.2213,255262.5005,179208.8476,401350.1542,120655.6881,614949.6716,9908.9176,38.5624,104.1078,29.9547,61.4214,17.5106,23.297,0.4371,164.4502,90.4752
24/10/2014,380242.7876,257269.2811,179954.4547,402970.7371,121756.5144,617237.4744,10014.591,39.5132,104.9263,30.0793,61.6694,17.6704,23.383,0.4418,165.7156,91.2152
27/10/2014,378429.3601,256065.2127,178770.2552,399644.2774,121654.112,616453.316,10020.0102,39.3248,104.4352,29.8813,61.1603,17.6555,23.359,0.442,165.4879,91.2799
28/10/2014,383210.2145,259677.4179,177893.0705,405572.1992,123215.7494,626013.0049,10258.4528,39.8216,105.9084,29.7347,62.0675,17.8822,23.721,0.4525,167.386,92.658
29/10/2014,384281.7854,257469.9592,179409.42,403397.2063,123394.9537,629531.9088,10190.7135,39.9329,105.0081,30.028,61.7346,17.9082,23.855,0.4495,167.133,92.3158
30/10/2014,379583.3594,257570.2982,181336.6696,402800.1494,123292.5512,627420.5665,10128.3932,39.4447,105.049,30.3505,61.6433,17.8933,23.775,0.4468,168.2044,92.51
31/10/2014,387001.9267,258975.0447,183439.1238,412438.3531,125289.399,633402.7031,10589.0211,40.2156,105.622,30.7024,63.1183,18.1831,24.001,0.4671,170.1279,93.7864
3/11/2014,391040.9245,257871.3153,183132.5159,406254.5499,125852.6125,641613.4789,10767.853,40.6353,105.1718,30.6511,62.1719,18.2648,24.312,0.475,170.2207,94.0639
4/11/2014,392112.4953,258084.3442,183176.317,403098.6779,127388.6493,636921.607,10908.751,40.7467,105.1718,30.6584,61.689,18.4878,24.135,0.4812,169.6301,93.7494
5/11/2014,394502.9225,259289.4073,185322.5723,402576.6538,128771.0823,638446.4654,10908.751,40.9951,105.6629,31.0177,62.0479,18.6884,24.192,0.4812,170.7015,93.7587
6/11/2014,401426.9187,264712.1912,185234.97,407615.7431,129334.2958,637508.091,10957.5233,41.7146,107.8727,31.003,62.8246,18.7701,24.262,0.4834,171.3849,94.0547
7/11/2014,401262.0616,265214.3008,185366.3734,409013.1376,129692.7044,639326.1914,10724.4998,41.6974,108.0773,31.025,63.4951,18.8221,24.331,0.4731,171.5452,93.9714
10/11/2014,402993.0606,265816.8324,185672.9813,407700.4337,128771.0823,638270.5202,10849.1403,41.8773,108.3229,31.0763,63.2913,18.6884,24.291,0.4786,172.0851,94.3044
11/11/2014,402828.2036,264913.0351,186198.5948,408250.9224,128771.0823,643372.9309,10719.0807,41.8602,107.9546,31.1643,63.3768,18.6884,24.485,0.4728,172.2496,94.6004
12/11/2014,402086.3469,266318.942,187074.6174,403889.3578,128566.2774,652463.4326,10645.9221,41.7831,108.5275,31.3109,62.6997,18.6587,24.831,0.4696,172.0682,94.7668
13/11/2014,408927.9145,265314.7228,187425.0264,400840.497,131484.7473,661671.2312,10594.4402,42.494,108.1183,31.3695,62.2264,19.0822,25.181,0.4673,172.2623,95.1738
14/11/2014,408680.6289,265716.4104,187162.2196,402661.3444,134761.6257,669647.4134,10721.7903,42.4683,108.2819,31.3256,62.509,19.5578,25.485,0.473,172.3045,95.4698
17/11/2014,407691.4866,267222.7393,187994.4411,402746.035,135504.0435,668533.0938,10673.0179,42.3656,108.8958,31.4649,62.5222,19.6655,25.442,0.4708,172.4141,95.183
18/11/2014,401756.6328,271239.6163,190666.3099,401729.7481,136169.6594,677213.0568,10930.4276,42.0122,110.5327,31.912,62.3644,19.7621,25.773,0.4822,173.4096,95.8952
19/11/2014,397470.3494,270335.8189,193688.5877,404863.2994,136144.0588,672521.1849,10876.1739,41.5639,110.1644,32.4179,62.8509,19.7584,25.594,0.4804,173.1312,95.4605
20/11/2014,401426.9187,269632.8655,193819.9911,405752.5504,137095.3044,682139.5222,11055.5411,41.9777,109.8779,32.4399,62.9889,19.9219,25.96,0.4883,173.4349,95.886
21/11/2014,395492.0648,271038.7724,194915.0193,409944.734,137453.2556,683077.8966,11118.0478,41.3571,110.4509,32.6232,63.6397,19.9739,25.996,0.491,174.3629,96.071
24/11/2014,392277.3523,271139.1943,193907.5933,405329.0976,138220.2939,695716.6265,11185.9899,41.0209,110.4918,32.4545,62.9232,20.0854,26.477,0.494,174.8522,96.8201
25/11/2014,391288.21,269733.2874,194608.4114,401348.6405,139498.691,689705.1656,11180.5546,40.9175,109.9189,32.5718,62.3053,20.2711,26.248,0.4938,174.7257,96.9681
26/11/2014,393596.2087,269833.7093,193995.1956,400078.2818,140240.1613,697915.9414,11368.0748,41.1588,109.9598,32.6936,62.108,20.3789,26.561,0.5021,175.1728,97.5971
28/11/2014,394090.7799,266017.6762,196360.4565,383394.2383,141339.5828,697505.4026,11397.9693,41.2105,108.4047,33.0923,59.518,20.5387,26.545,0.5034,174.8016,98.0503
1/12/2014,400767.4904,261297.8458,195134.0249,391058.7355,141083.9034,674867.1208,11185.9899,41.9087,106.4813,32.8856,60.7079,20.5015,25.683,0.494,173.5868,96.9404
2/12/2014,399448.634,261599.1116,195090.2238,398850.2685,142260.0287,672286.5913,11202.2961,41.7708,106.6041,32.8782,61.9174,20.6724,25.585,0.4948,174.7046,97.3289
3/12/2014,396316.3501,264913.0351,191848.9403,402068.5104,142924.7952,679910.8831,11490.3706,41.4433,107.9546,32.3319,62.417,20.769,25.875,0.5075,175.3837,97.5046
4/12/2014,402580.918,262000.7993,190534.9065,399612.4837,142004.3493,677330.3536,11387.0986,42.0984,106.7678,32.1105,62.0357,20.6353,25.777,0.5029,175.1897,97.4583
5/12/2014,399118.9199,261197.4239,190666.3099,397283.4928,140623.6804,674456.582,11452.323,41.7363,106.4404,32.1326,61.6742,20.4346,25.668,0.5058,175.4765,97.4676
8/12/2014,393142.8519,257983.9223,188958.0659,388306.2917,139243.0116,659207.9984,11305.5681,41.1114,105.1309,31.8447,60.2806,20.234,25.087,0.4993,174.3039,96.7739
9/12/2014,392277.3523,256879.2812,184139.9418,386951.2425,140214.5933,669295.523,11267.5205,41.0209,104.6807,31.0328,60.0702,20.3752,25.471,0.4976,174.1858,97.0791
10/12/2014,386589.7841,253766.2015,182212.6922,375475.6695,137402.1197,656568.8205,11017.4935,40.4261,103.4121,30.708,58.2887,19.9665,24.987,0.4866,171.3934,95.553
11/12/2014,388815.3543,255172.1084,181906.0843,377719.9697,138015.7503,654633.4234,11012.0581,40.6589,103.985,30.6563,58.6371,20.0557,24.913,0.4864,172.2623,96.0062
12/12/2014,387001.9267,249950.1684,179190.4144,366710.1948,137325.4159,643548.8761,10669.6299,40.4692,101.8571,30.1986,56.928,19.9553,24.491,0.4712,169.4783,94.9611
15/12/2014,384693.928,246937.5107,177701.176,367980.5535,136430.5379,634722.2921,10637.0176,40.2279,100.6294,29.9476,57.1252,19.8253,24.156,0.4698,168.314,93.9807
16/12/2014,372247.2207,245933.2915,176912.7557,365905.6344,135944.7471,626042.3291,10514.7218,38.9263,100.2201,29.8148,56.8031,19.7547,23.825,0.4644,166.9642,92.473
17/12/2014,377028.0751,247640.4642,181993.6865,376957.7545,137095.3044,641672.1273,10946.8337,39.4263,100.9158,30.6711,58.5188,19.9219,24.42,0.4835,170.2375,94.1564
18/12/2014,391700.3527,252460.7165,185672.9813,386019.6462,141390.7187,660674.2084,10990.3166,40.9606,103.8487,31.2911,59.9256,20.5461,25.143,0.4854,174.4473,96.4224
19/12/2014,392854.352,257280.9688,183745.7317,396521.2776,142004.3493,655571.7977,11099.024,41.0812,105.8315,30.9663,61.5559,20.6353,24.949,0.4902,175.1894,96.8465
22/12/2014,395492.0648,258184.7662,185497.7768,395208.5737,144305.4641,662375.012,11294.6973,41.3571,106.2033,31.2616,61.3521,20.9696,25.208,0.4988,175.9953,97.0879
23/12/2014,399366.2055,259891.9389,188213.4467,400544.08,144458.8717,660029.076,11224.0375,41.7622,106.9055,31.7193,62.1804,20.9919,25.119,0.4957,176.2328,96.7444
24/12/2014,396810.9212,259389.8292,188082.0433,397114.1117,144714.5511,656920.7109,11180.5546,41.495,106.699,31.6971,61.6479,21.0291,25,0.4938,176.2498,96.8279
26/12/2014,394667.7796,258887.7196,188169.6456,394700.4302,144970.2305,668533.0938,11191.4253,41.2709,106.4924,31.7119,61.2732,21.0662,25.442,0.4943,176.8181,97.5149
29/12/2014,391123.353,258084.3442,187731.6343,394107.5962,145532.7253,668063.9066,11175.1192,40.9002,106.162,31.6381,61.1812,21.148,25.424,0.4936,177.0556,97.4963
30/12/2014,387578.9264,256778.8592,187293.623,393895.8698,145021.3664,659911.7792,11071.8472,40.5296,105.625,31.5642,61.1483,21.0737,25.114,0.489,176.1055,96.8465
31/12/2014,382880.5004,253766.2015,184928.3621,391482.1884,142234.4608,647361.022,10897.9154,40.0383,104.3857,31.1656,60.7736,20.6687,24.637,0.4813,174.3581,95.8531
2/1/2015,385435.7847,251657.3411,184577.9531,393091.3093,141186.1751,641202.9401,10941.3983,40.3055,103.5183,31.1066,61.0234,20.6575,24.402,0.4832,174.2647,95.5653
5/1/2015,381850.1439,247037.9326,184577.9531,382335.6061,138373.7015,623139.2334,10756.5958,39.9305,101.6181,31.1066,59.3537,20.246,23.715,0.4751,171.1176,94.1635
6/1/2015,376286.2184,241715.5707,185979.5892,380303.0323,138322.5656,623197.8818,10430.4736,39.3487,99.4287,31.3428,59.0381,20.2385,23.717,0.4607,169.5058,92.9009
7/1/2015,381067.0729,241815.9926,188301.049,384156.4535,139600.9627,631936.4932,10400.5791,39.8486,99.4701,31.734,59.6363,20.4255,24.05,0.4594,171.6181,94.0985
8/1/2015,392277.3523,244728.2284,190578.7076,390550.592,140674.8163,656216.9301,10794.6434,41.0209,100.668,32.1179,60.629,20.5827,24.974,0.4768,174.6634,95.8996
9/1/2015,388980.2113,241313.883,188476.2535,390000.1033,142106.621,656920.7109,10838.1263,40.6761,99.2635,31.7636,60.5435,20.7921,25,0.4787,173.2638,95.2683
12/1/2015,384116.9283,240811.7733,186768.0095,382504.9873,143436.154,640733.7529,10702.2421,40.1676,99.057,31.4757,59.38,20.9867,24.384,0.4727,171.9065,94.2749
13/1/2015,382097.4294,239606.7103,186724.2084,381107.5928,143666.2655,646422.6476,10683.2183,39.9564,98.5613,31.4683,59.163,21.0203,24.601,0.4718,171.423,94.2471
14/1/2015,378800.2884,238803.3349,186417.6005,380006.6153,142771.3875,643959.4148,10729.4189,39.6116,98.2308,31.4166,58.9921,20.8894,24.507,0.4739,170.388,93.7272
15/1/2015,374884.9335,236794.8964,185629.1802,376703.6828,140163.4575,626482.1921,10653.3238,39.2022,97.4046,31.2837,58.4794,20.5078,23.842,0.4705,168.8271,92.511
16/1/2015,381149.5014,236895.3183,186286.1971,385850.265,141544.1263,621614.375,10848.997,39.8573,97.446,31.3945,59.8993,20.7098,23.657,0.4792,171.0412,93.5972
20/1/2015,382385.9293,239506.2883,189045.6681,385723.2292,143538.4258,637625.3878,10881.6093,39.9865,98.52,31.8595,59.8796,21.0016,24.266,0.4806,171.4018,94.3399
21/1/2015,378511.7886,241414.3049,189921.6907,389026.1616,142362.3005,642493.2049,11033.7996,39.5814,99.3048,32.0071,60.3923,20.8296,24.451,0.4873,172.2713,94.8227
22/1/2015,388485.6402,243824.4311,191761.3381,393260.6905,145737.2688,654701.6805,11224.0375,40.6244,100.2962,32.3172,61.0497,21.3234,25.087,0.4957,174.8331,96.5773
23/1/2015,388897.7828,245832.8695,189702.6851,384876.3234,144254.3282,658080.0343,11256.6497,40.6675,101.1224,31.9702,59.7481,21.1064,25.217,0.4972,173.8745,96.7908
26/1/2015,385659.9402,246937.5107,188344.8501,388560.3635,143027.067,658779.0041,11205.0137,40.521,101.5768,31.7414,60.32,20.9268,25.244,0.4949,174.2817,96.6794
27/1/2015,349973.4748,244828.6503,185672.9813,385130.3951,137555.5274,635713.0018,10669.6299,36.7714,100.7093,31.2911,59.7875,20.1263,24.36,0.4712,171.9828,94.1728
28/1/2015,337913.9106,239405.8664,183614.3283,372426.8087,137069.7365,671651.6973,10495.698,35.5043,98.4787,30.9442,57.8154,20.0552,25.737,0.4636,169.7773,93.6901
29/1/2015,344641.0144,241815.9926,184402.7486,370860.0331,139191.8757,692562.5428,10751.1604,36.2111,99.4701,31.077,57.5722,20.3657,26.538,0.4748,171.3468,94.5906
30/1/2015,331432.9203,239907.976,180329.2437,370182.5084,134819.7576,682427.4812,10438.6267,34.8234,98.6852,30.3905,57.467,19.726,26.15,0.461,169.192,93.8572
2/2/2015,338652.2513,243121.4776,182168.8911,379329.0907,137197.5762,690989.8608,10664.1945,35.5819,100.0071,30.7006,58.8869,20.0739,26.478,0.471,171.2872,94.6741
3/2/2015,341277.4625,245732.4476,182344.0956,390635.2826,138680.5168,691106.3558,10930.5276,35.8577,101.0811,30.7301,60.6421,20.2909,26.482,0.4828,173.7643,95.5839
4/2/2015,343246.3709,242619.368,182563.1012,387290.0048,136481.6738,696406.8765,10957.7044,36.0646,99.8005,30.767,60.1228,19.9691,26.686,0.484,173.1026,95.5004
5/2/2015,348250.6799,246033.7134,183044.9136,391101.0808,139396.4192,698620.2807,11134.3539,36.5904,101.205,30.8482,60.7144,20.3956,26.876,0.4918,174.8501,96.3266
6/2/2015,347922.5285,246234.5572,181555.6753,387459.386,139294.1474,692737.2852,11088.1533,36.5559,101.2876,30.5972,60.6018,20.3806,26.65,0.4897,174.3665,95.7417
9/2/2015,347512.3392,247439.6203,180592.0505,387713.4577,138680.5168,697338.8362,11077.2826,36.5128,101.7833,30.4348,60.6416,20.2909,26.827,0.4892,173.5861,95.4354
10/2/2015,349481.2477,248242.9957,185716.7824,385384.4669,140572.5445,710735.7567,11387.0986,36.7197,102.1138,31.2985,60.2773,20.5677,27.342,0.5029,175.4354,96.9207
11/2/2015,347676.4149,248745.1053,185585.379,383648.3101,137708.935,727394.5361,11311.0034,36.5301,102.3203,31.2764,60.0058,20.1487,27.983,0.4996,175.5372,97.2735
12/2/2015,353501.1024,249950.1684,184709.3565,391143.426,150646.3136,736597.638,12120.8735,37.1421,102.816,31.1287,61.1781,22.0416,28.337,0.5353,177.2253,98.4061
13/2/2015,359900.0548,252561.1384,183920.9362,395377.9549,150492.906,740208.9818,12126.3088,37.8144,103.89,30.9959,61.8404,22.0192,28.476,0.5356,177.9548,99.2509
17/2/2015,357520.9571,252761.9823,183132.5159,394022.9056,149879.2754,744577.5428,12161.6387,37.8317,103.9726,30.863,61.6284,21.9294,28.644,0.5371,178.2348,99.3438
18/2/2015,357110.7679,253565.3577,182782.1069,385384.4669,150538.7463,749732.4449,12023.0368,37.7883,104.3031,30.8039,60.2773,22.0641,28.842,0.531,178.2517,99.483
19/2/2015,356864.6543,251155.2315,184446.5497,378736.2566,149619.8933,748188.8866,12052.9313,37.7623,104.2614,31.0844,59.2375,21.9294,28.783,0.5323,178.1245,99.9751
20/2/2015,359776.998,253163.67,183833.3339,380768.8305,151151.315,754275.7483,12139.8972,38.0705,105.0952,30.9811,59.5554,22.1538,29.017,0.5362,179.1925,100.6435
23/2/2015,362197.1146,252761.9823,183307.7204,376915.4093,151253.4097,774691.4903,12044.7783,38.3266,104.9284,30.8925,58.9527,22.1688,29.802,0.532,179.167,100.7456
24/2/2015,361704.8875,254971.2646,184534.152,378651.5661,151253.4097,769856.9494,12126.3088,38.2745,105.8456,31.0992,59.2242,22.1688,29.616,0.5376,179.6769,100.8199
25/2/2015,360884.509,260193.2046,183600.5456,375844.2625,150538.7463,750169.301,12033.9075,38.1877,108.0133,31.0401,59.3434,22.0641,28.859,0.5335,179.5242,100.5692
26/2/2015,361417.7551,259992.3608,185390.7055,371859.3066,152682.7366,759634.5165,12066.5198,38.2441,107.93,31.3428,58.7142,22.3783,29.223,0.535,179.3121,101.0798
27/2/2015,359735.9791,261586.9896,189058.3501,371397.8906,150640.8411,748247.1341,11990.4246,38.0661,108.3468,31.9629,58.6414,22.079,28.785,0.5316,178.7013,100.6342
2/3/2015,359982.0927,262794.7787,188621.7258,369300.5454,154112.0635,751916.7254,12281.2168,38.0922,108.8471,31.889,58.3102,22.5878,28.926,0.5445,179.8295,101.544
3/3/2015,355059.8216,260278.5514,187530.1649,367538.7754,150793.9833,753489.4074,12055.649,37.5713,107.8049,31.7045,58.0321,22.1015,28.987,0.5345,179.0915,101.0705
4/3/2015,353213.9699,258265.5696,185565.3552,365693.1117,149721.9881,748713.114,12191.5333,37.376,106.9711,31.3723,57.7406,21.9444,28.803,0.5405,178.3367,100.6806
5/3/2015,353665.1781,259875.955,185128.7309,363847.4479,149568.8459,736306.4006,12425.2541,37.4237,107.6382,31.2985,57.4492,21.9219,28.326,0.5509,178.5317,100.857
6/3/2015,347512.3392,255849.9913,181286.4364,359191.3415,147654.5689,737413.1028,12256.7577,36.7727,105.9706,30.6489,56.7141,21.6413,28.368,0.5434,176.0207,99.7151
9/3/2015,351532.1939,258064.2714,180718.8248,357219.837,149875.1303,740558.4667,12289.3699,37.198,106.8878,30.5529,56.4028,21.9668,28.489,0.5449,176.7502,100.0029
10/3/2015,344805.0901,253398.8767,177662.4542,353444.6156,146301.8131,725239.3793,12498.6316,36.4862,104.9284,30.0362,55.8067,21.4431,27.9,0.5541,173.883,98.1462
11/3/2015,344394.9009,253600.2266,175086.3705,352437.8899,144259.9176,712017.2013,12436.1249,36.4428,105.0118,29.6007,55.6477,21.1438,27.391,0.5514,173.4758,97.5799
12/3/2015,336519.2671,255714.4008,177229.7479,353276.828,144157.8229,724889.8944,12464.8776,35.6094,105.8873,30.1961,55.7802,21.1288,27.887,0.5463,175.6814,98.2205
13/3/2015,339472.6298,252090.1022,174346.5427,351808.6863,142626.4012,719880.6111,12481.3728,35.9219,104.3865,29.7049,55.5484,20.9044,27.694,0.547,174.6017,97.7934
16/3/2015,340949.3111,256217.7756,176006.5699,355541.9608,144464.1072,727802.2685,12629.8296,36.0782,106.0957,29.9877,56.1378,21.1737,27.999,0.5535,176.9369,99.056
17/3/2015,342056.8221,254808.3261,176967.6383,352689.5713,143698.3964,739975.9919,12783.7849,36.1954,105.5121,30.1515,55.6875,21.0615,28.467,0.5603,176.4109,99.2138
18/3/2015,348660.8691,258130.5998,177360.8026,361037.0053,143698.3964,748305.3816,12574.8456,36.8942,106.8878,30.2185,57.0055,21.0615,28.787,0.5511,178.5317,100.1886
19/3/2015,346897.0553,255009.6761,174827.0769,354073.8192,144259.9176,742626.2523,12764.5405,36.7076,105.5954,29.7868,55.906,21.1438,28.569,0.5594,177.7173,100.3371
20/3/2015,351778.3075,255714.4008,177579.2273,354619.1289,145178.7706,733335.7791,12904.7497,37.2241,105.8873,30.2557,55.9921,21.2785,28.211,0.5656,179.2858,100.9866
23/3/2015,351573.2129,256419.1255,177448.1725,358352.4034,145000.1047,740966.1991,12486.8712,37.2024,106.1791,30.2333,56.5816,21.2523,28.505,0.5473,178.9365,100.7912
24/3/2015,351942.3832,254405.6263,176792.8986,354535.2351,142932.6855,737937.3301,12316.4207,37.2414,105.3453,30.1217,55.9789,20.9493,28.388,0.5398,177.931,100.4283
25/3/2015,340128.9326,250781.3277,176705.5287,355961.4299,140176.1266,718657.414,11568.638,35.9914,103.8446,30.1068,56.2041,20.5452,27.647,0.507,175.3236,98.13
26/3/2015,338077.9863,249673.9031,176268.6795,353696.297,138287.3733,723666.6974,11527.4,35.7744,103.386,30.0324,55.8464,20.2684,27.84,0.5052,174.9061,97.795
27/3/2015,336109.0779,250277.9529,175089.1864,350592.2261,138491.5628,717900.1968,11755.5837,35.566,103.6361,29.8314,55.3563,20.2983,27.618,0.5152,175.3066,98.1858
30/3/2015,336027.04,252895.5019,176967.6383,359191.3415,141146.027,736073.4107,11805.0693,35.5573,104.72,30.1515,56.7141,20.6874,28.317,0.5174,177.4453,99.3117
31/3/2015,333524.8855,249774.5781,177142.378,356548.6865,140507.9346,724773.3995,11505.4064,35.2926,103.4277,30.1812,56.2968,20.7515,27.882,0.5043,175.8945,98.2603
1/4/2015,334058.1316,250076.603,177710.2821,354283.5537,139104.1315,723724.9448,11552.1428,35.349,103.5527,30.278,55.9391,20.5442,27.842,0.5063,175.2725,97.7485
2/4/2015,330530.5039,251083.3526,177710.2821,353612.4032,138491.5628,729957.4253,11579.6348,34.9757,103.9696,30.278,55.8332,20.4537,28.082,0.5075,175.8988,97.8136
6/4/2015,340826.2543,253499.5516,179850.8435,357093.9963,138950.9893,741781.6638,11912.2881,36.0652,104.9701,30.6427,56.3829,20.5215,28.536,0.5221,177.0874,98.6139
7/4/2015,340703.1975,251888.7523,179151.8846,359694.7043,139818.7949,733976.5014,12019.507,36.0521,104.3031,30.5236,56.7935,20.6497,28.236,0.5268,176.6188,98.4464
8/4/2015,339800.7812,251788.0773,178627.6655,352605.6775,140635.5531,731588.3547,12107.4814,35.9567,104.2614,30.4343,55.6742,20.7703,28.144,0.5306,177.211,99.228
9/4/2015,340293.0083,259036.6745,179326.6243,355080.5449,141018.4085,737180.1128,12460.1896,36.0087,107.263,30.5534,56.065,20.8269,28.359,0.5428,177.9992,99.8514
10/4/2015,342261.9167,287024.3136,178583.9806,358897.7132,143136.8751,740325.4768,12590.1849,36.2171,118.8522,30.4269,56.6677,21.1397,28.48,0.5485,178.9705,100.2609
13/4/2015,342590.0681,278164.9171,177797.6519,357974.8813,142830.5908,738869.2898,12474.0189,36.2518,115.1837,30.2929,56.522,21.0945,28.424,0.5434,178.1611,100.0096
14/4/2015,341687.6518,279171.6667,176967.6383,362935.539,141962.7852,735665.6783,12368.9163,36.1563,115.6005,30.1515,57.3764,20.9663,28.301,0.5388,178.5019,99.7212
15/4/2015,346650.9418,276453.4427,176487.1041,369010.2998,144208.8702,738461.5574,12518.2726,36.6815,114.475,30.0696,58.3367,21.2981,28.409,0.5453,179.3029,100.3446
16/4/2015,345871.5822,274641.2934,177360.8026,367543.9783,145995.5288,734908.4611,12440.8286,36.599,113.7246,30.2185,58.1049,21.5619,28.272,0.542,179.2517,100.205
17/4/2015,341400.5193,274339.2686,176050.2548,364192.3861,142498.7828,726637.3189,12280.4089,36.1259,113.5995,29.9952,57.5751,21.0455,27.954,0.535,177.1897,98.6418
20/4/2015,351983.4021,272023.7445,177622.9122,365491.128,145382.9602,743237.8508,12219.56,37.2458,112.6407,30.2631,57.7804,21.4715,28.592,0.5323,178.8086,100.1213
21/4/2015,349768.3801,267996.746,178147.1313,363982.9116,146454.9553,739218.7746,12200.199,37.0114,110.9732,30.3524,57.5419,21.6298,28.438,0.5315,178.5956,100.5493
22/4/2015,352639.7049,270916.3199,180462.4324,366412.8159,146097.6236,749179.0938,12341.2577,37.3152,112.1821,30.7469,57.9261,21.577,28.821,0.5376,179.4733,101.0983
23/4/2015,350602.189,270312.2701,178889.7751,366747.9751,146378.3842,755295.0793,12291.4723,37.6234,111.932,30.479,57.9791,21.6185,29.056,0.5355,179.9249,101.4798
24/4/2015,387247.9646,269808.8953,178627.6655,364359.9657,147118.5713,758848.1756,12186.3697,41.5559,111.7236,30.4343,57.6016,21.7278,29.193,0.5309,180.3423,102.8569
27/4/2015,388542.2966,270614.295,178365.556,364527.5453,147475.9031,772652.8284,12280.4089,41.6948,112.0571,30.3896,57.6281,21.7806,29.724,0.535,179.5926,102.5964
